Date,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Total_Demanda_Dia
2024-04-28,1030,25327.84,23605.16,22664.69,21825.73,21627.54,21203.71,20205.34,20378.27,20586.98,21412.03,21432.11,20556.82,19642.84,18028.55,17375.13,17195.61,17745.43,17585.29,17763.74,17058.97,18015.21,17072.53,17100.6,17450.97,472861.08999999985
2024-04-28,1040,22393.25,21493.55,20946.86,21412.89,21664.77,21472.69,20818.38,20938.1,21209.94,21763.29,22271.52,22587.27,23312.98,22801.44,22356.29,22108.17,21783.28,21896.0,22408.35,22537.59,22263.0,22387.74,22745.84,24147.06,529720.25
2024-04-28,1051,28477.3,28374.34,26877.59,26648.72,24754.41,20701.36,19762.28,20090.95,19857.77,19542.48,19508.4,19475.79,17016.22,16588.42,16965.22,19048.12,18989.96,17769.19,17647.02,18096.97,18141.17,18514.24,18305.93,18930.08,490083.93
2024-04-28,1052,575.8,579.76,579.9,566.73,581.01,532.33,477.93,444.01,474.66,517.86,490.3,474.02,471.19,458.68,490.13,514.33,504.99,569.69,589.92,599.81,593.22,600.65,700.04,737.07,13124.029999999999
2024-04-28,1061,10514.41,10392.62,10444.52,10372.96,10273.87,10299.69,10082.04,9817.41,9956.15,9329.24,9263.63,9424.36,9431.48,9531.23,9655.75,9738.15,9884.6,9636.86,9620.52,9588.84,9853.53,9881.35,9927.43,10264.38,237185.02000000002
2024-04-28,1062,2225.51,2126.73,2062.32,1997.04,1824.55,1655.94,1575.89,1586.57,1694.29,1755.83,1877.08,1891.63,1898.18,1895.05,1995.88,1950.81,1896.1,1864.36,1917.78,1917.49,2021.73,2072.15,2341.81,2253.43,46298.15
2024-04-28,1063,1538.65,1547.99,1468.47,1298.55,1261.95,1188.26,1118.12,1062.09,1067.02,1074.02,1083.17,1089.8,1057.86,1086.93,1078.84,1070.88,1071.82,1036.34,1199.9,1254.12,1268.94,1279.86,1254.29,1379.68,28837.550000000003
2024-04-28,1071,3462.55,3388.08,3632.88,3894.5,5042.33,5597.63,5361.43,4474.25,4811.05,4832.27,611.43,644.48,972.9,846.8,544.5,520.99,528.23,435.22,439.07,1839.34,3398.32,614.35,590.19,530.4,57013.19000000001
2024-04-28,1072,302.5,245.29,243.14,188.61,157.04,193.37,141.6,184.72,170.89,159.07,150.02,179.29,181.47,374.56,493.09,506.47,514.23,520.35,420.4,506.13,523.55,556.63,527.2,518.42,7958.040000000001
2024-04-28,1081,5497.01,5327.13,5104.11,4918.63,4826.39,3942.06,3503.46,3301.71,3160.91,3064.82,3057.18,3255.27,3236.21,3197.02,3165.61,3186.44,3502.06,3691.06,4214.23,4550.6,4893.85,5304.68,6011.88,6906.3,100818.62000000001
2024-04-28,1082,14051.41,13964.18,14276.4,14237.39,14065.41,13827.05,13716.5,12786.18,9993.17,7518.33,7029.51,6791.83,7363.75,7471.25,7403.6,12654.1,13560.94,14367.59,14937.18,15399.48,16688.23,17062.04,18413.67,19986.2,307565.39
2024-04-28,1083,316.05,317.34,320.48,315.21,308.42,291.76,285.01,168.63,128.13,128.83,136.58,158.6,137.98,125.07,155.68,240.61,299.17,374.56,474.86,490.34,485.97,494.22,520.32,540.47,7214.290000000001
2024-04-28,1084,288.71,281.02,283.55,308.84,315.24,294.57,299.68,346.87,357.6,360.99,458.73,511.51,494.49,471.62,351.95,162.99,127.03,123.02,123.57,135.88,119.67,115.08,162.5,303.04,6798.149999999999
2024-04-28,1089,17422.85,16529.89,16754.69,16241.96,16160.11,16120.35,16351.63,15183.7,15441.07,15068.16,14661.62,14590.35,14036.61,14203.05,15009.65,15138.65,14947.3,15174.32,16237.43,16860.04,15281.32,15232.71,16625.49,17882.36,377155.30999999994
2024-04-28,1090,24481.33,24789.73,24003.14,22146.69,19864.83,13455.8,8650.69,8452.65,7823.86,7482.99,7701.54,7888.16,7006.28,6334.55,6809.7,8942.93,9090.47,8290.26,8829.78,10052.76,12350.13,14661.81,19835.88,24763.31,313709.27
2024-04-28,1101,3149.15,2959.72,3122.0,2945.98,2781.55,2620.32,1979.2,1193.42,1201.0,922.66,913.48,889.13,1391.01,1031.22,975.11,1143.63,1031.57,1844.61,2047.39,1715.42,1984.54,2254.75,2157.71,2677.52,44932.09
2024-04-28,1102,134.55,141.34,140.23,131.76,124.9,121.87,128.48,134.47,140.82,146.09,132.73,132.52,130.84,126.89,143.58,156.02,145.33,136.69,137.17,132.88,121.97,134.67,117.43,133.58,3226.8099999999995
2024-04-28,1103,28324.54,27122.9,26661.96,26593.38,27123.87,26120.26,25524.45,26069.91,25461.39,24446.66,24513.4,25658.34,25723.29,25221.88,25434.72,25195.12,24084.5,25377.21,24857.22,25165.3,25273.38,23841.53,24913.17,25676.23,614384.6100000001
2024-04-28,1104,26707.78,27376.29,28277.87,26791.73,26133.54,25021.76,23219.2,22991.92,23005.65,22845.08,23671.19,22513.31,24292.19,24115.79,21674.78,21751.44,21122.35,21714.2,22248.64,22898.54,23821.3,24431.65,27117.06,27976.01,581719.27
2024-04-29,1011,25656.15,25466.8,25513.39,25915.5,25956.12,27339.19,29383.04,30615.1,30903.78,32006.86,33228.53,33668.04,33868.75,34276.6,34952.59,36053.52,36481.4,35934.83,34533.96,33713.83,33558.26,32786.08,31885.34,31450.75,755148.4099999998
2024-04-29,1012,3068.79,3086.01,3067.24,3067.66,3058.58,3228.79,3553.26,3860.1,4067.05,4188.14,4268.93,4425.85,4613.19,4694.45,4700.2,4498.63,4322.31,4150.76,4149.71,3990.47,4135.02,4068.4,3842.01,3754.86,93860.40999999999
2024-04-29,1020,5213.42,5258.09,5237.13,5492.81,5466.44,5898.82,6383.64,6608.78,6774.86,6658.09,6679.75,6758.39,6936.81,6709.22,6421.77,6487.98,6519.02,6354.14,6139.44,5976.06,5875.39,5934.51,5875.33,5682.37,147342.25999999998
2024-04-29,1030,17501.45,18187.68,18754.03,17999.7,18449.55,18978.31,21036.56,22979.78,24716.33,25396.92,24144.18,24312.5,24758.3,26304.72,27246.79,26952.82,26909.2,27515.58,27600.54,27014.2,27837.67,26791.07,25525.79,25918.48,572832.15
2024-04-29,1040,24915.4,26056.19,26564.51,27589.9,27887.56,28994.9,29703.99,30618.0,30816.46,30997.0,30931.59,31974.22,33032.87,32924.33,33387.41,34163.64,34074.41,34243.26,34062.1,33605.62,32770.4,30878.49,30479.08,29871.07,740542.3999999999
2024-04-29,1051,20151.51,19820.64,19704.85,20545.69,20361.96,19106.36,24046.49,31340.73,31669.08,29994.81,29520.33,29988.9,30569.21,31472.77,32874.67,33714.56,34450.64,35401.54,36281.72,36816.6,37883.08,36971.16,35196.58,34467.06,712350.94
2024-04-29,1052,802.57,796.17,774.46,787.36,798.59,791.8,810.15,957.77,1042.4,1094.87,1084.7,1085.54,1280.25,1485.72,1339.2,1020.32,1203.77,1294.11,1147.91,869.61,936.01,908.32,882.87,830.13,24024.6
2024-04-29,1061,10431.74,10297.3,10427.86,10416.14,10316.96,10390.4,10789.94,12081.92,12638.26,12801.6,13024.34,13048.28,12669.79,12976.22,13798.9,13593.35,13493.76,13257.41,12580.79,11968.46,12366.51,12353.49,11599.02,11717.98,289040.42000000004
2024-04-29,1062,2071.1,1885.15,1912.5,1944.33,1949.25,1985.81,2814.3,3078.82,3216.27,3241.92,3425.79,3348.6,3133.3,3192.5,3190.45,2927.73,2788.2,2528.69,2378.92,2448.19,2353.46,2334.76,2351.44,2356.54,62858.020000000004
2024-04-29,1063,1606.83,1595.05,1447.85,1498.41,1458.68,1386.74,1425.89,1528.57,1631.08,1753.86,1792.2,1792.11,1718.44,1701.07,1762.94,1593.91,1518.13,1479.28,1487.76,1461.76,1467.48,1495.44,1393.45,1259.59,37256.51999999999
2024-04-29,1071,565.05,878.71,1010.51,919.1,1449.62,1839.31,1780.33,2082.95,1882.25,1629.25,2301.1,2891.89,2138.92,1580.13,1808.66,1831.04,1717.26,3731.86,4981.98,4907.53,4530.24,4704.8,5764.58,6346.07,63273.14
2024-04-29,1072,524.45,513.04,517.76,484.56,529.16,666.51,799.27,998.51,1144.06,1194.33,1199.96,1126.32,1043.59,1174.37,1229.33,1294.04,1182.62,877.02,805.68,837.83,1013.08,1043.22,1009.65,883.96,22092.320000000003
2024-04-29,1081,7849.72,7996.03,8331.64,8369.63,8562.48,8649.82,8868.69,9242.09,8834.9,8742.33,8657.14,8446.95,8687.25,8762.64,7514.39,6085.12,7208.8,8153.64,8317.23,8578.84,8894.58,8869.88,9049.08,9092.5,201765.37
2024-04-29,1082,20454.41,21060.64,21647.38,22385.75,22481.97,22066.24,22916.39,21821.9,20251.43,19249.07,17639.57,17170.7,17675.95,17171.69,17582.02,19733.2,22743.13,25049.25,25546.96,25981.92,25407.9,24133.39,24459.08,24663.58,519293.52000000014
2024-04-29,1083,601.41,663.58,724.28,716.17,697.37,714.79,903.77,1091.06,991.27,990.02,1024.49,1372.19,1786.06,2076.44,1956.36,2066.19,2083.57,2023.63,2054.63,2123.92,2212.48,2118.82,2349.86,2521.27,35863.63
2024-04-29,1084,297.93,265.89,348.66,363.38,353.23,418.33,612.99,688.73,729.74,764.34,773.99,770.26,800.74,829.72,801.34,768.32,656.25,604.74,476.66,658.59,646.63,642.45,598.48,575.51,14446.9
2024-04-29,1089,18192.37,18697.62,18444.49,18614.81,18793.71,19545.22,20870.88,22618.63,24198.97,25058.03,24290.56,24860.36,25165.11,25145.31,25291.64,25333.36,26416.01,26168.53,25389.16,25477.6,25090.94,22960.15,21489.89,21633.77,549747.12
2024-04-29,1090,27804.55,28722.55,30166.12,33606.44,34715.2,34047.09,33056.46,36951.34,37368.19,34794.36,34905.37,34404.16,33853.72,35911.95,36919.16,40689.29,44213.46,42118.37,42139.18,45338.61,45121.99,42816.64,42158.12,41883.92,893706.24
2024-04-29,1101,2412.38,3317.4,3091.9,3137.64,2958.01,3715.08,3595.34,3722.41,3540.15,3533.61,3164.01,2492.21,2694.42,2180.03,2362.21,3448.42,3692.32,4354.82,4534.06,4514.66,4305.29,4296.96,4258.09,3969.22,83290.63999999998
2024-04-29,1102,138.94,127.52,119.78,118.0,118.94,112.73,141.36,238.78,265.4,324.99,325.61,354.35,361.34,346.41,375.04,364.32,359.3,322.35,251.75,221.77,154.75,147.82,152.2,140.62,5584.070000000001
2024-04-29,1103,26290.0,28146.41,27996.88,28519.96,28868.86,29511.35,30480.84,30425.44,31085.32,30415.98,29906.41,29643.31,26487.91,26438.85,26797.09,25819.25,27351.68,27258.33,29130.32,28780.95,27508.79,27947.66,27892.26,27870.29,680574.14
2024-04-29,1104,30714.15,32032.19,31885.86,31397.14,31635.72,33118.26,35710.64,36251.57,35771.73,34274.03,34753.13,34742.51,33367.41,35202.68,35073.35,36291.61,37297.94,37366.32,36849.38,36343.99,34708.4,33598.19,33774.28,33238.16,825398.6400000002
2024-04-30,1011,30665.41,31253.54,30988.55,30889.21,30426.0,30800.97,31944.58,33792.6,33785.29,33428.19,34428.27,35292.73,36096.97,36286.94,36945.92,37127.45,37416.53,35939.75,34939.68,34316.56,33476.42,31898.95,30914.04,30463.81,803518.3600000002
2024-04-30,1012,3658.26,3559.19,3501.82,3359.66,3322.69,3269.88,3527.35,3906.29,4352.1,4566.48,4671.76,4724.2,4773.93,4719.29,4647.32,4579.7,4663.36,4399.4,4086.47,3726.74,3747.95,3674.37,3608.27,3551.1,96597.58
2024-04-30,1020,5706.92,5661.82,5624.06,5584.56,5589.79,5776.38,6185.15,6743.91,6759.87,6691.26,6998.7,6839.91,6760.12,6955.94,7021.25,6983.04,6624.49,6114.36,5932.56,5799.03,5818.68,5732.12,5578.11,5426.94,148908.96999999997
2024-04-30,1030,26556.55,25982.62,25501.65,25149.5,24326.97,23671.57,24134.38,25193.04,27533.08,26981.8,26397.69,27765.89,28051.09,27317.43,27656.99,27485.4,26227.96,26182.18,25804.55,24277.97,23514.12,23055.65,23641.65,23790.0,616199.7300000001
2024-04-30,1040,30165.18,29975.25,29353.86,29724.75,30071.19,30693.82,30609.1,31910.24,32142.3,31741.68,32078.82,33239.44,34741.56,34404.2,34377.88,34931.61,34532.51,33395.7,32331.73,32415.14,31380.5,29973.06,27477.53,27149.32,758816.37
2024-04-30,1051,34087.5,33777.64,33465.46,33656.31,30589.72,28525.06,29357.52,31289.26,31829.88,32344.33,33436.49,34333.51,33689.02,38167.34,37915.87,37491.34,37242.19,35679.0,34792.7,35609.15,35337.39,34137.13,32631.12,32271.35,811656.2799999999
2024-04-30,1052,854.68,848.08,855.68,873.81,860.02,820.75,842.22,856.22,998.04,1045.38,1089.78,1108.4,1370.17,1408.66,1144.19,1005.03,1029.57,949.6,926.64,927.86,908.34,843.72,742.75,585.46,22895.050000000003
2024-04-30,1061,11697.85,11368.94,11505.64,11504.35,11496.47,11473.67,11833.21,12863.88,13202.68,13500.59,13792.51,13579.52,12474.96,12592.72,12908.01,12071.86,13048.63,12526.18,11902.8,11585.07,11587.2,11554.45,11194.74,11105.88,292371.81
2024-04-30,1062,2282.81,2179.01,2288.94,2284.18,2246.57,2373.24,2881.26,3094.0,3163.91,3091.89,2994.74,3062.62,2863.94,2720.99,2873.0,2774.48,2698.91,2538.96,2392.15,2319.5,2390.93,2241.21,2189.73,2193.41,62140.380000000005
2024-04-30,1063,1143.89,1118.52,1094.06,1095.63,1084.6,1095.59,1050.75,1115.54,1180.79,1255.24,1491.31,1580.51,1509.69,1500.78,1521.4,1387.32,1144.09,1173.31,1229.56,1216.34,1351.12,1532.15,1355.85,1251.86,30479.900000000005
2024-04-30,1071,1770.08,4451.43,4951.83,3456.5,2509.66,1220.61,1089.44,1692.37,1528.46,2025.61,1866.24,1943.15,1780.35,1774.9,2233.38,2388.03,2515.56,2177.95,2274.09,2128.32,2109.13,1835.61,2156.08,2308.78,54187.56
2024-04-30,1072,861.66,910.03,940.55,961.5,1073.48,991.64,1406.28,1423.41,1460.36,1378.16,1412.31,1399.62,1308.3,1522.99,1397.06,1424.87,1114.33,962.4,889.49,908.4,943.08,959.05,991.89,854.35,27495.210000000006
2024-04-30,1081,8920.43,8841.36,8826.45,8948.39,9082.7,8935.36,8773.26,8845.52,8613.16,8553.15,8672.17,8396.16,6769.06,7457.4,7367.9,7674.7,7571.66,7496.23,7499.25,7384.87,7173.72,6630.36,6466.38,6662.8,191562.43999999997
2024-04-30,1082,24470.22,24624.77,24912.08,24412.58,24232.72,23419.04,23569.88,21707.97,19349.14,17843.48,18445.96,17681.52,17129.38,18286.25,21967.01,22457.81,22544.8,23650.16,23115.4,20779.25,19789.25,18728.05,17701.9,17332.11,508150.73000000004
2024-04-30,1083,2560.1,2637.23,2556.97,2632.4,2644.86,2624.65,2568.89,3306.41,2882.73,3048.26,3406.49,3381.96,3131.29,3222.55,3492.87,3463.76,3450.47,3491.33,3451.74,3271.58,3338.9,3390.11,3196.48,3430.09,74582.12
2024-04-30,1084,515.01,503.7,447.11,525.62,510.34,521.96,696.29,795.63,838.7,820.1,323.19,895.72,951.5,700.41,765.45,831.73,745.24,715.79,626.74,652.55,580.84,564.97,557.86,536.36,15622.809999999998
2024-04-30,1089,21846.73,21520.35,21880.82,22641.34,22447.72,22394.37,22849.7,23278.18,23308.25,22760.5,22862.47,23108.54,23173.44,24204.3,23984.7,26065.15,26261.41,25343.7,25162.33,24733.95,24220.08,22852.35,21893.05,23070.44,561863.87
2024-04-30,1090,41602.04,42124.45,41544.34,42163.25,40775.52,37743.83,34215.96,34109.49,33620.88,32977.29,30267.8,31437.35,35752.06,34873.22,35428.47,38685.34,40113.79,39712.07,40161.31,41605.87,40917.6,37119.41,34729.15,34426.84,896107.33
2024-04-30,1101,3905.09,3488.87,3710.97,4155.25,3633.46,3739.75,3733.96,3424.37,2896.24,2276.26,2410.98,3461.45,2539.57,2309.13,2880.69,3571.87,3618.64,3448.71,3747.03,3644.29,3828.14,3464.66,3326.21,3023.56,80239.15000000001
2024-04-30,1102,138.22,147.36,131.38,131.33,145.25,144.99,171.77,188.53,202.73,215.52,266.72,327.08,327.5,332.86,341.5,345.33,315.6,230.42,152.13,128.32,120.78,114.06,105.49,115.15,4840.0199999999995
2024-04-30,1103,28141.71,27515.39,28053.77,27433.16,27254.56,27764.19,28101.01,28216.99,28612.14,28625.71,27708.87,27803.93,28364.82,29497.34,27862.76,27928.52,28676.44,28753.39,28895.28,28894.06,28993.47,29174.95,28912.31,27540.72,678725.4900000001
2024-04-30,1104,32589.28,32378.7,32489.5,32361.56,30759.65,30141.31,30961.95,30628.59,29494.83,30370.61,29308.49,30031.64,30649.01,33444.54,31652.25,32284.01,32197.36,31695.71,30946.39,30868.61,31279.54,29826.5,28456.96,29055.5,743872.49
2024-05-01,1011,28800.13,28071.48,27797.4,27470.3,27060.84,25902.93,26041.94,26767.72,27033.85,26593.01,25979.35,26046.76,25853.85,25941.8,25418.26,26007.27,26491.35,27597.84,27779.93,28157.32,27999.31,27531.69,28120.52,28503.23,648968.08
2024-05-01,1012,3571.04,3393.97,3347.43,3176.78,3087.2,3094.21,3002.81,2824.75,2229.95,2133.12,2184.99,2360.27,2210.43,2203.45,2225.58,2252.0,2486.71,2528.36,2512.49,2777.53,2890.32,3063.06,3023.18,3123.77,65703.4
2024-05-01,1020,5383.27,5374.39,5236.24,5251.97,5244.15,5428.82,5532.59,5450.62,5365.9,5316.57,5436.77,5525.06,5610.04,5127.25,5243.37,5347.89,5648.35,5608.15,5629.55,5714.74,5723.23,5786.54,5859.43,5891.76,131736.65
2024-05-01,1030,22884.84,21968.79,20767.34,19833.95,19025.34,17591.23,15959.01,14790.1,15414.12,15827.88,16622.69,16800.11,17161.77,16928.23,16599.81,17096.2,16923.14,18014.58,18250.84,18594.15,18939.25,19222.05,17943.59,17253.23,430412.2400000001
2024-05-01,1040,26275.73,26210.22,26007.47,26467.99,26303.17,26455.28,26769.93,26630.53,26170.35,26389.84,26715.93,26928.36,27128.68,26277.68,26111.32,27391.91,28182.2,28778.47,28699.79,29202.42,28502.58,27658.09,27882.36,27671.26,650811.5599999998
2024-05-01,1051,31362.92,31392.28,30852.18,30054.55,27548.16,21724.38,21141.12,20705.51,19688.85,19329.45,19015.59,19127.5,16522.01,15579.26,16276.41,17469.0,18423.24,20466.55,21145.13,21292.05,20810.14,19788.46,19267.93,19887.38,518870.05000000005
2024-05-01,1052,574.49,539.76,568.19,583.27,579.1,586.58,535.81,541.74,582.24,557.78,559.12,586.28,616.99,638.52,630.41,784.62,1009.73,658.1,594.91,585.7,723.27,952.3,651.55,619.22,15259.679999999998
2024-05-01,1061,10543.13,10600.65,10749.14,10840.66,10596.61,10529.26,10317.62,10822.57,10988.57,11009.78,10848.4,10781.92,10319.01,10594.79,10538.56,10827.68,10614.86,11116.95,10981.82,10923.44,11259.56,11269.71,11122.7,11067.22,259264.61000000004
2024-05-01,1062,2076.01,1784.32,1901.29,1916.02,1931.93,1856.76,2011.72,1910.41,1991.94,2104.66,2154.08,2120.49,2126.48,2230.12,2286.86,2566.19,2544.99,2277.29,2311.71,2365.06,2260.29,2265.8,2503.34,2579.32,52077.079999999994
2024-05-01,1063,1093.22,979.37,1077.63,1100.74,1078.11,976.19,900.72,928.28,1016.18,997.86,1028.55,1137.35,1113.4,1099.04,1117.18,871.44,932.22,976.42,960.42,1052.94,1227.97,1121.63,1008.59,976.25,24771.699999999997
2024-05-01,1071,2287.5,2053.91,1329.69,1140.33,954.33,831.47,830.62,888.3,1411.2,1911.04,1920.47,2360.7,1887.91,2376.31,2509.29,2329.34,2199.54,1842.1,1890.89,1960.41,1963.66,2023.74,2069.74,2142.8,43115.29000000001
2024-05-01,1072,882.25,876.24,896.87,909.86,947.77,876.36,1256.75,1334.74,1428.84,1376.31,1451.17,1340.39,1349.54,1404.45,1262.9,1158.21,1059.89,965.95,1074.88,920.45,988.35,906.51,764.02,798.27,26230.969999999998
2024-05-01,1081,6559.74,6509.86,6357.12,6201.29,6143.74,6203.76,6227.75,6060.04,5694.55,5694.86,5647.1,5438.43,5183.38,4941.73,5172.82,5194.07,5444.83,5652.72,5892.4,6285.4,6605.72,6882.31,7770.26,8286.91,146050.79
2024-05-01,1082,16296.9,17138.28,17160.07,17044.97,16769.0,16577.15,16238.18,15126.61,14340.53,13611.15,13353.88,13870.81,14106.76,13495.07,13608.46,14465.66,15855.87,16866.87,17408.94,19031.44,19847.43,20166.3,21598.2,22631.7,396610.23
2024-05-01,1083,3461.44,3557.28,3519.75,3504.0,3280.12,3329.29,3497.64,3195.08,3156.45,3245.81,2963.84,2993.53,2962.23,2968.97,3108.49,3169.83,3384.3,3249.13,3526.62,3317.74,3446.45,3270.82,3276.28,3215.88,78600.97000000002
2024-05-01,1084,522.28,505.65,430.48,530.31,521.3,509.1,553.1,596.91,527.84,548.92,600.51,625.02,713.84,714.59,770.53,742.67,726.79,698.58,712.41,639.92,593.57,590.75,578.51,533.51,14487.09
2024-05-01,1089,22632.37,22881.81,23551.6,23239.51,23380.45,23053.03,21502.21,22233.26,22530.13,23184.59,23543.32,26040.02,25454.55,24152.93,25926.18,26313.78,24401.21,25012.69,26155.82,25309.14,23955.38,24581.17,26827.82,27616.59,583479.5599999999
2024-05-01,1090,35669.43,35319.98,35057.46,35139.49,31697.43,22873.56,16620.08,15557.6,15722.02,14941.08,15763.02,14584.21,13535.96,13658.84,13596.1,14622.73,16836.21,19742.78,20387.7,20339.35,21088.81,21581.12,26491.37,30046.7,520873.02999999997
2024-05-01,1101,2790.94,2915.06,2779.38,3123.14,3073.88,2746.05,2797.89,2102.66,1445.49,1024.65,713.97,1076.02,1391.18,1644.98,835.12,1237.45,2189.24,2722.17,3082.84,3194.95,2993.34,3313.78,3212.37,3387.24,55793.78999999999
2024-05-01,1102,109.11,114.74,112.3,110.7,116.94,128.45,129.23,123.85,123.5,128.42,139.65,139.23,138.98,139.55,140.48,135.73,137.11,136.3,131.03,120.3,121.71,115.29,123.02,130.41,3046.0300000000007
2024-05-01,1103,27596.11,27332.48,27248.33,27595.69,27662.01,27354.02,27292.59,27166.27,26040.38,26961.41,26459.34,27948.97,27819.64,27289.39,26145.44,26753.84,27394.86,27429.7,28154.12,26700.48,26585.7,27252.48,27040.29,26470.58,651694.12
2024-05-01,1104,29572.24,30488.36,30709.34,31257.72,30219.61,27511.09,24758.6,23808.03,21148.93,21142.65,18785.68,18822.5,19387.24,20302.85,21643.27,22116.92,22814.06,22488.05,24335.61,25572.41,26861.38,23409.01,24532.5,28157.05,589845.1
2024-05-02,1011,28670.18,27579.42,28210.17,28349.17,28868.94,29186.7,31324.98,34100.8,34873.98,34359.54,34613.66,34127.98,34525.61,35046.38,36187.78,36746.23,36787.86,35736.71,35600.74,34074.68,33573.16,31893.16,31395.78,31236.06,787069.67
2024-05-02,1012,3095.74,3100.82,3056.94,2981.79,3002.15,3073.47,3553.37,3985.1,4147.75,4361.44,4540.88,4633.78,4559.13,4680.28,4814.23,4779.61,4782.98,4473.07,4322.12,4140.25,4088.83,4139.67,4017.57,4047.83,96378.8
2024-05-02,1020,5836.63,5889.86,5869.01,5986.79,5970.87,6208.08,6723.11,7002.25,6871.16,7052.2,7169.09,7251.97,7070.11,7121.81,7032.57,7225.37,7119.57,6973.95,6624.25,6542.83,6632.34,6339.82,6206.43,5835.13,158555.19999999998
2024-05-02,1030,17598.38,17456.81,18033.6,18293.81,18800.45,18766.15,20328.15,22193.53,23176.19,23116.04,24679.12,24496.37,24640.13,24054.13,25428.47,26922.15,26731.6,26641.29,26804.24,27378.41,28325.06,26937.9,25526.52,24600.08,560928.5799999998
2024-05-02,1040,27858.21,28019.48,28811.66,28546.74,29086.75,29738.92,31252.89,33100.63,34304.2,34601.41,35464.4,36692.12,35777.52,34742.44,34287.16,35120.65,35446.21,34605.46,33834.91,33777.58,32367.8,31491.86,30708.55,31010.54,780648.0900000001
2024-05-02,1051,20329.45,20340.49,19357.16,18552.8,17925.15,16761.56,19627.89,24424.71,26836.85,27490.27,28655.97,28375.97,26348.42,26972.08,30038.78,30620.53,30419.54,31372.03,31716.51,32111.53,32197.96,30440.39,29126.2,30087.4,630129.64
2024-05-02,1052,671.39,624.87,639.33,631.41,693.24,714.01,764.53,771.77,899.78,1005.8,1065.62,1063.31,1249.85,1554.56,1481.68,1042.18,1244.67,1318.56,1303.04,1247.85,1098.64,906.33,869.33,840.13,23701.880000000005
2024-05-02,1061,10990.06,10926.28,10982.63,10957.35,10894.07,10955.18,10918.78,12237.18,12781.45,12759.37,12972.53,13252.58,12857.75,12882.63,13223.54,12764.75,12648.26,12573.51,11615.16,11426.81,11543.6,11544.29,11141.37,10931.96,285781.09
2024-05-02,1062,2629.39,2525.6,2510.32,2502.85,2641.74,2614.56,3431.74,3634.94,3736.69,3638.29,3832.51,3718.87,3518.8,3772.99,3796.4,3432.48,3318.62,3033.33,2935.72,3054.25,2959.59,2917.89,2968.57,2899.52,76025.66000000002
2024-05-02,1063,1274.42,1236.77,1222.09,1203.73,1312.85,1291.59,1347.02,1551.88,1698.18,1701.64,1748.8,1795.15,1741.91,1765.9,1701.52,1596.94,1666.55,1615.12,1757.53,1905.12,1920.64,1929.62,1854.48,1791.56,38631.01
2024-05-02,1071,2312.76,2343.14,2276.59,2223.25,2397.85,3041.12,3358.6,3612.88,3429.9,3446.98,3959.87,3819.28,3645.09,3804.98,4009.82,4623.02,4044.74,3310.38,3487.46,3301.13,3117.84,2944.77,2044.34,1934.82,76490.61
2024-05-02,1072,790.66,748.26,759.09,809.46,919.92,798.07,1260.45,1435.61,1442.01,1558.15,1396.28,1390.67,1469.93,1554.24,1507.32,1332.03,1290.5,1025.61,1149.71,1169.72,1140.58,1071.19,1009.64,1016.86,28045.959999999995
2024-05-02,1081,8895.91,8861.4,9058.09,9257.65,9207.01,9389.49,9575.68,9840.78,9848.86,9927.07,9791.63,9708.78,9130.73,8552.37,8342.65,8182.01,8201.59,8310.24,8290.41,8472.21,8872.26,8783.75,8598.9,8766.93,215866.4
2024-05-02,1082,22743.23,23344.41,24037.35,24649.5,24239.12,24318.77,24381.88,23791.64,21558.11,19631.46,19193.0,18921.71,19031.86,18506.27,21796.65,24620.38,25414.51,26000.78,25857.98,26200.11,26185.41,25267.75,24985.63,25400.04,560077.5499999999
2024-05-02,1083,3085.71,3127.58,3130.06,3338.31,3469.9,3414.11,3418.21,3391.87,3108.68,3320.54,2997.33,3568.75,3152.96,2923.32,2341.06,2914.31,3263.81,3500.43,3535.44,3513.82,3534.15,3440.3,3478.61,3421.65,78390.90999999999
2024-05-02,1084,457.96,469.92,502.39,453.44,630.63,672.02,757.17,810.41,871.77,920.92,953.24,907.47,1006.19,979.02,960.7,936.2,899.05,754.72,714.12,519.95,644.49,607.81,572.26,521.2,17523.050000000003
2024-05-02,1089,27238.17,26158.22,25774.61,25865.06,26398.32,27412.82,28312.45,28735.28,29127.58,30366.45,30201.61,29848.69,29210.71,29163.45,29047.23,25897.94,25243.02,25144.65,25117.14,24931.62,23929.8,23692.24,23556.79,22844.36,643218.2100000002
2024-05-02,1090,31251.34,31711.58,32591.77,34305.6,33268.13,31724.53,33259.67,35979.24,34699.7,32225.5,32014.42,33022.82,34687.82,33997.87,34987.09,37722.57,37849.41,38015.74,37943.58,38913.58,39721.02,37500.82,34985.61,38230.59,840609.9999999998
